"feature","ref_CI","permuted_CI","algo","model"
"TET2",0.63289818759607,0.623868078582758,"RFS","all_gen"
"TP53",0.63289818759607,0.600487390567174,"RFS","all_gen"
"TP53",0.63289818759607,0.56706165907187,"RFS","all_gen"
"TP53",0.63289818759607,0.556439775045767,"RFS","all_gen"
"TP53",0.63289818759607,0.573386643057384,"RFS","all_gen"
"U2AF1_p.S34",0.63289818759607,0.632578723006444,"RFS","all_gen"
"U2AF1_p.S34",0.63289818759607,0.629199740928223,"RFS","all_gen"
"U2AF1_p.S34",0.63289818759607,0.629142476586954,"RFS","all_gen"
"U2AF1_p.S34",0.63289818759607,0.631405648261452,"RFS","all_gen"
"U2AF1_p.Q157",0.63289818759607,0.621730049032314,"RFS","all_gen"
"U2AF1_p.Q157",0.63289818759607,0.623913909352939,"RFS","all_gen"
"U2AF1_p.Q157",0.63289818759607,0.625842419919278,"RFS","all_gen"
"U2AF1_p.Q157",0.63289818759607,0.630169278810692,"RFS","all_gen"
"WT1",0.63289818759607,0.62403934093449,"RFS","all_gen"
"WT1",0.63289818759607,0.634668461397991,"RFS","all_gen"
"WT1",0.63289818759607,0.626038189672328,"RFS","all_gen"
"WT1",0.63289818759607,0.627648827665268,"RFS","all_gen"
"ZRSR2",0.63289818759607,0.631068285549997,"RFS","all_gen"
"ZRSR2",0.63289818759607,0.630631060002462,"RFS","all_gen"
"ZRSR2",0.63289818759607,0.630601921281209,"RFS","all_gen"
"ZRSR2",0.63289818759607,0.627351410088245,"RFS","all_gen"
"ASXL1",0.671922349052053,0.659164756317855,"RFS","all_gen"
"ASXL1",0.671922349052053,0.658442679439907,"RFS","all_gen"
"ASXL1",0.671922349052053,0.663767338931063,"RFS","all_gen"
"ASXL1",0.671922349052053,0.662646347636575,"RFS","all_gen"
"ASXL2",0.671922349052053,0.670637023697862,"RFS","all_gen"
"ASXL2",0.671922349052053,0.66945561763838,"RFS","all_gen"
"ASXL2",0.671922349052053,0.669912685567522,"RFS","all_gen"
"ASXL2",0.671922349052053,0.671579130265081,"RFS","all_gen"
"ASXL3",0.671922349052053,0.671922349052053,"RFS","all_gen"
"ASXL3",0.671922349052053,0.671922349052053,"RFS","all_gen"
"ASXL3",0.671922349052053,0.671922349052053,"RFS","all_gen"
"ASXL3",0.671922349052053,0.671922349052053,"RFS","all_gen"
"ATRX",0.671922349052053,0.671718295602509,"RFS","all_gen"
"ATRX",0.671922349052053,0.670240567164357,"RFS","all_gen"
"ATRX",0.671922349052053,0.670143628257467,"RFS","all_gen"
"ATRX",0.671922349052053,0.670762031629009,"RFS","all_gen"
"BAGE3",0.671922349052053,0.671941274751421,"RFS","all_gen"
"BAGE3",0.671922349052053,0.67192918196689,"RFS","all_gen"
"BAGE3",0.671922349052053,0.671902391041811,"RFS","all_gen"
"BAGE3",0.671922349052053,0.671866063530558,"RFS","all_gen"
"BCOR",0.671922349052053,0.673737249884911,"RFS","all_gen"
"BCOR",0.671922349052053,0.670247989971122,"RFS","all_gen"
"BCOR",0.671922349052053,0.667890880140799,"RFS","all_gen"
"BCOR",0.671922349052053,0.670164471105602,"RFS","all_gen"
"BRAF",0.671922349052053,0.671909764690915,"RFS","all_gen"
"BRAF",0.671922349052053,0.671915958556163,"RFS","all_gen"
"BRAF",0.671922349052053,0.672112048464675,"RFS","all_gen"
"BRAF",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CBFB",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CBFB",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CBFB",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CBFB",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CBL",0.671922349052053,0.6713314739705,"RFS","all_gen"
"CBL",0.671922349052053,0.672594924165682,"RFS","all_gen"
"CBL",0.671922349052053,0.67133078576325,"RFS","all_gen"
"CBL",0.671922349052053,0.672920642825447,"RFS","all_gen"
"CDKN2A",0.671922349052053,0.671457956631468,"RFS","all_gen"
"CDKN2A",0.671922349052053,0.671000987017648,"RFS","all_gen"
"CDKN2A",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CDKN2A",0.671922349052053,0.671417303246073,"RFS","all_gen"
"CEBPA_bi",0.671922349052053,0.671813661464257,"RFS","all_gen"
"CEBPA_bi",0.671922349052053,0.672791210704837,"RFS","all_gen"
"CEBPA_bi",0.671922349052053,0.674337907340943,"RFS","all_gen"
"CEBPA_bi",0.671922349052053,0.673241544034463,"RFS","all_gen"
"CEBPA_mono",0.671922349052053,0.670800620392655,"RFS","all_gen"
"CEBPA_mono",0.671922349052053,0.672888444557691,"RFS","all_gen"
"CEBPA_mono",0.671922349052053,0.671080425797331,"RFS","all_gen"
"CEBPA_mono",0.671922349052053,0.669570990668031,"RFS","all_gen"
"CNTN5",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CNTN5",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CNTN5",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CNTN5",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CREBBP",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CREBBP",0.671922349052053,0.671909764690915,"RFS","all_gen"
"CREBBP",0.671922349052053,0.671909764690915,"RFS","all_gen"
"CREBBP",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CSF1R",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CSF1R",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CSF1R",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CSF1R",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CSF3R",0.671922349052053,0.671977454789692,"RFS","all_gen"
"CSF3R",0.671922349052053,0.671634973367631,"RFS","all_gen"
"CSF3R",0.671922349052053,0.671881204090052,"RFS","all_gen"
"CSF3R",0.671922349052053,0.672203580028889,"RFS","all_gen"
"CTCF",0.671922349052053,0.675211193183189,"RFS","all_gen"
"CTCF",0.671922349052053,0.671316382568667,"RFS","all_gen"
"CTCF",0.671922349052053,0.671847432777154,"RFS","all_gen"
"CTCF",0.671922349052053,0.673372008465948,"RFS","all_gen"
"CUL2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CUL2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CUL2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CUL2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"CUX1",0.671922349052053,0.666588398763025,"RFS","all_gen"
"CUX1",0.671922349052053,0.672233467886592,"RFS","all_gen"
"CUX1",0.671922349052053,0.669916372392074,"RFS","all_gen"
"CUX1",0.671922349052053,0.670672171425259,"RFS","all_gen"
"DNMT3A",0.671922349052053,0.668058212817805,"RFS","all_gen"
"DNMT3A",0.671922349052053,0.645839785863915,"RFS","all_gen"
"DNMT3A",0.671922349052053,0.650707131637627,"RFS","all_gen"
"DNMT3A",0.671922349052053,0.646883058896844,"RFS","all_gen"
"EED",0.671922349052053,0.671922349052053,"RFS","all_gen"
"EED",0.671922349052053,0.671922349052053,"RFS","all_gen"
"EED",0.671922349052053,0.671922349052053,"RFS","all_gen"
"EED",0.671922349052053,0.671922349052053,"RFS","all_gen"
"ETV6",0.671922349052053,0.672259472289099,"RFS","all_gen"
"ETV6",0.671922349052053,0.671833078740231,"RFS","all_gen"
"ETV6",0.671922349052053,0.671350842088814,"RFS","all_gen"
"ETV6",0.671922349052053,0.672254015788762,"RFS","all_gen"
"EZH2",0.671922349052053,0.667540582650687,"RFS","all_gen"
"EZH2",0.671922349052053,0.664080817333315,"RFS","all_gen"
"EZH2",0.671922349052053,0.666910774701863,"RFS","all_gen"
"EZH2",0.671922349052053,0.665944482565582,"RFS","all_gen"
"FBXW7",0.671922349052053,0.672336551501069,"RFS","all_gen"
"FBXW7",0.671922349052053,0.671332260493071,"RFS","all_gen"
"FBXW7",0.671922349052053,0.672033592838206,"RFS","all_gen"
"FBXW7",0.671922349052053,0.671674889388115,"RFS","all_gen"
"ITD",0.671922349052053,0.657748376640251,"RFS","all_gen"
"ITD",0.671922349052053,0.641498181271337,"RFS","all_gen"
"ITD",0.671922349052053,0.653261462002658,"RFS","all_gen"
"ITD",0.671922349052053,0.656106068354093,"RFS","all_gen"
"FLT3_TKD",0.671922349052053,0.67438583606012,"RFS","all_gen"
"FLT3_TKD",0.671922349052053,0.672431032524925,"RFS","all_gen"
"FLT3_TKD",0.671922349052053,0.671670465198652,"RFS","all_gen"
"FLT3_TKD",0.671922349052053,0.673614306575513,"RFS","all_gen"
"FLT3_other",0.671922349052053,0.678136663886467,"RFS","all_gen"
"FLT3_other",0.671922349052053,0.677059717855962,"RFS","all_gen"
"FLT3_other",0.671922349052053,0.677819596974985,"RFS","all_gen"
"FLT3_other",0.671922349052053,0.674904056119167,"RFS","all_gen"
"GATA1",0.671922349052053,0.671756196158904,"RFS","all_gen"
"GATA1",0.671922349052053,0.671940389913528,"RFS","all_gen"
"GATA1",0.671922349052053,0.671547521889254,"RFS","all_gen"
"GATA1",0.671922349052053,0.671811990103793,"RFS","all_gen"
"GATA2",0.671922349052053,0.669897790796331,"RFS","all_gen"
"GATA2",0.671922349052053,0.670595632947557,"RFS","all_gen"
"GATA2",0.671922349052053,0.669578364317136,"RFS","all_gen"
"GATA2",0.671922349052053,0.671580899940866,"RFS","all_gen"
"GNAS",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNAS",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNAS",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNAS",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNB1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNB1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNB1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"GNB1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"IDH1",0.671922349052053,0.669655394371445,"RFS","all_gen"
"IDH1",0.671922349052053,0.676119331806867,"RFS","all_gen"
"IDH1",0.671922349052053,0.674356488936686,"RFS","all_gen"
"IDH1",0.671922349052053,0.673157926853621,"RFS","all_gen"
"IDH2_p.R140",0.671922349052053,0.66928297593402,"RFS","all_gen"
"IDH2_p.R140",0.671922349052053,0.66816680209028,"RFS","all_gen"
"IDH2_p.R140",0.671922349052053,0.670805880262349,"RFS","all_gen"
"IDH2_p.R140",0.671922349052053,0.669913619563075,"RFS","all_gen"
"IDH2_p.R172",0.671922349052053,0.67750587278443,"RFS","all_gen"
"IDH2_p.R172",0.671922349052053,0.670297245947139,"RFS","all_gen"
"IDH2_p.R172",0.671922349052053,0.670333180197107,"RFS","all_gen"
"IDH2_p.R172",0.671922349052053,0.668026555284317,"RFS","all_gen"
"JAK2",0.671922349052053,0.671224162797203,"RFS","all_gen"
"JAK2",0.671922349052053,0.669739552286554,"RFS","all_gen"
"JAK2",0.671922349052053,0.6719765699518,"RFS","all_gen"
"JAK2",0.671922349052053,0.671263783871723,"RFS","all_gen"
"JAK3",0.671922349052053,0.671797193647924,"RFS","all_gen"
"JAK3",0.671922349052053,0.671909420587291,"RFS","all_gen"
"JAK3",0.671922349052053,0.671922201579071,"RFS","all_gen"
"JAK3",0.671922349052053,0.671821870793593,"RFS","all_gen"
"KANSL1",0.671922349052053,0.671853233381116,"RFS","all_gen"
"KANSL1",0.671922349052053,0.672077588944528,"RFS","all_gen"
"KANSL1",0.671922349052053,0.671726111670559,"RFS","all_gen"
"KANSL1",0.671922349052053,0.671803190882529,"RFS","all_gen"
"KDM6A",0.671922349052053,0.671778759525163,"RFS","all_gen"
"KDM6A",0.671922349052053,0.671953170905309,"RFS","all_gen"
"KDM6A",0.671922349052053,0.672150735543642,"RFS","all_gen"
"KDM6A",0.671922349052053,0.671645394791698,"RFS","all_gen"
"KIT",0.671922349052053,0.672261536910849,"RFS","all_gen"
"KIT",0.671922349052053,0.669699931212034,"RFS","all_gen"
"KIT",0.671922349052053,0.670835522331748,"RFS","all_gen"
"KIT",0.671922349052053,0.670411537508254,"RFS","all_gen"
"KMT2C",0.671922349052053,0.671915811083181,"RFS","all_gen"
"KMT2C",0.671922349052053,0.67181390725256,"RFS","all_gen"
"KMT2C",0.671922349052053,0.671901899465204,"RFS","all_gen"
"KMT2C",0.671922349052053,0.671891379725815,"RFS","all_gen"
"KMT2D",0.671922349052053,0.671892264563708,"RFS","all_gen"
"KMT2D",0.671922349052053,0.671732747954753,"RFS","all_gen"
"KMT2D",0.671922349052053,0.671386972969425,"RFS","all_gen"
"KMT2D",0.671922349052053,0.671064891976551,"RFS","all_gen"
"KMT2E",0.671922349052053,0.671893346032243,"RFS","all_gen"
"KMT2E",0.671922349052053,0.671875059382465,"RFS","all_gen"
"KMT2E",0.671922349052053,0.671973276388533,"RFS","all_gen"
"KMT2E",0.671922349052053,0.671806189499831,"RFS","all_gen"
"KRAS",0.671922349052053,0.675647762367821,"RFS","all_gen"
"KRAS",0.671922349052053,0.677843782544047,"RFS","all_gen"
"KRAS",0.671922349052053,0.675525015689065,"RFS","all_gen"
"KRAS",0.671922349052053,0.675405169312291,"RFS","all_gen"
"LUC7L2",0.671922349052053,0.671909764690915,"RFS","all_gen"
"LUC7L2",0.671922349052053,0.67222697907538,"RFS","all_gen"
"LUC7L2",0.671922349052053,0.671420351021036,"RFS","all_gen"
"LUC7L2",0.671922349052053,0.671872011607502,"RFS","all_gen"
"MED12",0.671922349052053,0.672055861258501,"RFS","all_gen"
"MED12",0.671922349052053,0.672176199211882,"RFS","all_gen"
"MED12",0.671922349052053,0.672705381429263,"RFS","all_gen"
"MED12",0.671922349052053,0.672484761848064,"RFS","all_gen"
"MLL",0.671922349052053,0.667771525340632,"RFS","all_gen"
"MLL",0.671922349052053,0.668481067015103,"RFS","all_gen"
"MLL",0.671922349052053,0.668401923181384,"RFS","all_gen"
"MLL",0.671922349052053,0.671960249608449,"RFS","all_gen"
"MPL",0.671922349052053,0.671253018344031,"RFS","all_gen"
"MPL",0.671922349052053,0.672980664329155,"RFS","all_gen"
"MPL",0.671922349052053,0.670490238923027,"RFS","all_gen"
"MPL",0.671922349052053,0.670242091051839,"RFS","all_gen"
"MYC",0.671922349052053,0.669144056384896,"RFS","all_gen"
"MYC",0.671922349052053,0.670754412191602,"RFS","all_gen"
"MYC",0.671922349052053,0.671023157122621,"RFS","all_gen"
"MYC",0.671922349052053,0.67076915948981,"RFS","all_gen"
"NF1",0.671922349052053,0.672409796415505,"RFS","all_gen"
"NF1",0.671922349052053,0.671886267329103,"RFS","all_gen"
"NF1",0.671922349052053,0.671272238989363,"RFS","all_gen"
"NF1",0.671922349052053,0.67160307004584,"RFS","all_gen"
"NFE2",0.671922349052053,0.672723668079042,"RFS","all_gen"
"NFE2",0.671922349052053,0.671938521922422,"RFS","all_gen"
"NFE2",0.671922349052053,0.67201191430984,"RFS","all_gen"
"NFE2",0.671922349052053,0.671968311464803,"RFS","all_gen"
"NOTCH1",0.671922349052053,0.673251719670227,"RFS","all_gen"
"NOTCH1",0.671922349052053,0.671244956487677,"RFS","all_gen"
"NOTCH1",0.671922349052053,0.672416825960984,"RFS","all_gen"
"NOTCH1",0.671922349052053,0.671218902927508,"RFS","all_gen"
"NPM1",0.671922349052053,0.664700154700411,"RFS","all_gen"
"NPM1",0.671922349052053,0.664097137676666,"RFS","all_gen"
"NPM1",0.671922349052053,0.652220892641067,"RFS","all_gen"
"NPM1",0.671922349052053,0.660745420897501,"RFS","all_gen"
"NRAS_other",0.671922349052053,0.671472802244998,"RFS","all_gen"
"NRAS_other",0.671922349052053,0.671564137178569,"RFS","all_gen"
"NRAS_other",0.671922349052053,0.670957826591558,"RFS","all_gen"
"NRAS_other",0.671922349052053,0.671650851292035,"RFS","all_gen"
"NRAS_p.G12_13",0.671922349052053,0.671291263004051,"RFS","all_gen"
"NRAS_p.G12_13",0.671922349052053,0.67053998647565,"RFS","all_gen"
"NRAS_p.G12_13",0.671922349052053,0.671416467565842,"RFS","all_gen"
"NRAS_p.G12_13",0.671922349052053,0.670096191114896,"RFS","all_gen"
"NRAS_p.Q61_62",0.671922349052053,0.671447830153365,"RFS","all_gen"
"NRAS_p.Q61_62",0.671922349052053,0.671473441294587,"RFS","all_gen"
"NRAS_p.Q61_62",0.671922349052053,0.670873521203466,"RFS","all_gen"
"NRAS_p.Q61_62",0.671922349052053,0.672189815883895,"RFS","all_gen"
"PDS5B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PDS5B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PDS5B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PDS5B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PHF6",0.671922349052053,0.671979519411442,"RFS","all_gen"
"PHF6",0.671922349052053,0.671447387734419,"RFS","all_gen"
"PHF6",0.671922349052053,0.672768696496238,"RFS","all_gen"
"PHF6",0.671922349052053,0.671877959684446,"RFS","all_gen"
"PPFIA2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PPFIA2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PPFIA2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PPFIA2",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PRPF8",0.671922349052053,0.671230651608415,"RFS","all_gen"
"PRPF8",0.671922349052053,0.671890740676226,"RFS","all_gen"
"PRPF8",0.671922349052053,0.671663976387441,"RFS","all_gen"
"PRPF8",0.671922349052053,0.671858788196775,"RFS","all_gen"
"PTEN",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTEN",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTEN",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTEN",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPN11",0.671922349052053,0.671667171635386,"RFS","all_gen"
"PTPN11",0.671922349052053,0.671447830153365,"RFS","all_gen"
"PTPN11",0.671922349052053,0.672416285226716,"RFS","all_gen"
"PTPN11",0.671922349052053,0.667049006043737,"RFS","all_gen"
"PTPRF",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRF",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRF",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRF",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRT",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRT",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRT",0.671922349052053,0.671922349052053,"RFS","all_gen"
"PTPRT",0.671922349052053,0.671922349052053,"RFS","all_gen"
"RAD21",0.671922349052053,0.670660963478621,"RFS","all_gen"
"RAD21",0.671922349052053,0.671366080963629,"RFS","all_gen"
"RAD21",0.671922349052053,0.670769896854721,"RFS","all_gen"
"RAD21",0.671922349052053,0.671716132665438,"RFS","all_gen"
"RIT1",0.671922349052053,0.670588554244417,"RFS","all_gen"
"RIT1",0.671922349052053,0.670728211158451,"RFS","all_gen"
"RIT1",0.671922349052053,0.671850775498081,"RFS","all_gen"
"RIT1",0.671922349052053,0.669781434613467,"RFS","all_gen"
"RUNX1",0.671922349052053,0.65003396663207,"RFS","all_gen"
"RUNX1",0.671922349052053,0.658409448861277,"RFS","all_gen"
"RUNX1",0.671922349052053,0.662804586146352,"RFS","all_gen"
"RUNX1",0.671922349052053,0.655431182830412,"RFS","all_gen"
"S100B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"S100B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"S100B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"S100B",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SETBP1",0.671922349052053,0.672081767345687,"RFS","all_gen"
"SETBP1",0.671922349052053,0.672924624595963,"RFS","all_gen"
"SETBP1",0.671922349052053,0.672680851756577,"RFS","all_gen"
"SETBP1",0.671922349052053,0.67152741640603,"RFS","all_gen"
"SF1",0.671922349052053,0.671340420664746,"RFS","all_gen"
"SF1",0.671922349052053,0.66977887841511,"RFS","all_gen"
"SF1",0.671922349052053,0.672001836989397,"RFS","all_gen"
"SF1",0.671922349052053,0.671319135397666,"RFS","all_gen"
"SF3B1",0.671922349052053,0.66718713907029,"RFS","all_gen"
"SF3B1",0.671922349052053,0.670811877496954,"RFS","all_gen"
"SF3B1",0.671922349052053,0.666860043996026,"RFS","all_gen"
"SF3B1",0.671922349052053,0.666013057502252,"RFS","all_gen"
"SMC1A",0.671922349052053,0.67075426471862,"RFS","all_gen"
"SMC1A",0.671922349052053,0.671751329550496,"RFS","all_gen"
"SMC1A",0.671922349052053,0.672538687801847,"RFS","all_gen"
"SMC1A",0.671922349052053,0.672315462864631,"RFS","all_gen"
"SMC3",0.671922349052053,0.671648049305375,"RFS","all_gen"
"SMC3",0.671922349052053,0.673689911057662,"RFS","all_gen"
"SMC3",0.671922349052053,0.674247457245264,"RFS","all_gen"
"SMC3",0.671922349052053,0.672173151436919,"RFS","all_gen"
"SMG1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SMG1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SMG1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SMG1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SPP1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SPP1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SPP1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SPP1",0.671922349052053,0.671922349052053,"RFS","all_gen"
"SRSF2",0.671922349052053,0.639718231535233,"RFS","all_gen"
"SRSF2",0.671922349052053,0.652988391197498,"RFS","all_gen"
"SRSF2",0.671922349052053,0.659889094448195,"RFS","all_gen"
"SRSF2",0.671922349052053,0.651450592097977,"RFS","all_gen"
"STAG2",0.671922349052053,0.672505604696199,"RFS","all_gen"
"STAG2",0.671922349052053,0.67105491297143,"RFS","all_gen"
"STAG2",0.671922349052053,0.672477584829603,"RFS","all_gen"
"STAG2",0.671922349052053,0.669889384836353,"RFS","all_gen"
"STAT5B",0.671922349052053,0.673207526933262,"RFS","all_gen"
"STAT5B",0.671922349052053,0.671199682282177,"RFS","all_gen"
"STAT5B",0.671922349052053,0.671858984827418,"RFS","all_gen"
"STAT5B",0.671922349052053,0.671992103772579,"RFS","all_gen"
"SUZ12",0.671922349052053,0.672215525340438,"RFS","all_gen"
"SUZ12",0.671922349052053,0.670379290082839,"RFS","all_gen"
"SUZ12",0.671922349052053,0.67119570051166,"RFS","all_gen"
"SUZ12",0.671922349052053,0.670417928004145,"RFS","all_gen"
"TET2",0.671922349052053,0.65780131944082,"RFS","all_gen"
"TET2",0.671922349052053,0.66029759460857,"RFS","all_gen"
"TET2",0.671922349052053,0.658899501580745,"RFS","all_gen"
"TET2",0.671922349052053,0.656921249841398,"RFS","all_gen"
"TP53",0.671922349052053,0.558730788909646,"RFS","all_gen"
"TP53",0.671922349052053,0.57412367467604,"RFS","all_gen"
"TP53",0.671922349052053,0.5690858992927,"RFS","all_gen"
"TP53",0.671922349052053,0.585481896283235,"RFS","all_gen"
"U2AF1_p.S34",0.671922349052053,0.675984836447206,"RFS","all_gen"
"U2AF1_p.S34",0.671922349052053,0.669561454081857,"RFS","all_gen"
"U2AF1_p.S34",0.671922349052053,0.665817115066722,"RFS","all_gen"
"U2AF1_p.S34",0.671922349052053,0.666606980358768,"RFS","all_gen"
"U2AF1_p.Q157",0.671922349052053,0.671827818870537,"RFS","all_gen"
"U2AF1_p.Q157",0.671922349052053,0.670360806802417,"RFS","all_gen"
"U2AF1_p.Q157",0.671922349052053,0.678225344306361,"RFS","all_gen"
"U2AF1_p.Q157",0.671922349052053,0.672276579155021,"RFS","all_gen"
"WT1",0.671922349052053,0.673366257019646,"RFS","all_gen"
"WT1",0.671922349052053,0.668017215328785,"RFS","all_gen"
"WT1",0.671922349052053,0.672902651121632,"RFS","all_gen"
"WT1",0.671922349052053,0.671136514688184,"RFS","all_gen"
"ZRSR2",0.671922349052053,0.671193832520554,"RFS","all_gen"
"ZRSR2",0.671922349052053,0.669797509168514,"RFS","all_gen"
"ZRSR2",0.671922349052053,0.672515632858981,"RFS","all_gen"
"ZRSR2",0.671922349052053,0.669166521435833,"RFS","all_gen"
"ASXL1",0.608500504848789,0.598520035790649,"RFS","all_gen"
"ASXL1",0.608500504848789,0.606607451680921,"RFS","all_gen"
"ASXL1",0.608500504848789,0.599693485704172,"RFS","all_gen"
"ASXL1",0.608500504848789,0.59923977610358,"RFS","all_gen"
"ASXL2",0.608500504848789,0.608201031841854,"RFS","all_gen"
"ASXL2",0.608500504848789,0.609119598474569,"RFS","all_gen"
"ASXL2",0.608500504848789,0.608167589547258,"RFS","all_gen"
"ASXL2",0.608500504848789,0.608179193840738,"RFS","all_gen"
"ASXL3",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ASXL3",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ASXL3",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ASXL3",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ATRX",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ATRX",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ATRX",0.608500504848789,0.608500504848789,"RFS","all_gen"
"ATRX",0.608500504848789,0.608500504848789,"RFS","all_gen"
"BAGE3",0.608500504848789,0.608707783114612,"RFS","all_gen"
"BAGE3",0.608500504848789,0.608476428224128,"RFS","all_gen"
"BAGE3",0.608500504848789,0.608619288955278,"RFS","all_gen"
"BAGE3",0.608500504848789,0.608500504848789,"RFS","all_gen"
"BCOR",0.608500504848789,0.607785378841534,"RFS","all_gen"
"BCOR",0.608500504848789,0.607598933480541,"RFS","all_gen"
"BCOR",0.608500504848789,0.606878736305663,"RFS","all_gen"
"BCOR",0.608500504848789,0.608675300230107,"RFS","all_gen"
"BRAF",0.608500504848789,0.608319039283031,"RFS","all_gen"
"BRAF",0.608500504848789,0.608171290129037,"RFS","all_gen"
"BRAF",0.608500504848789,0.608474098228193,"RFS","all_gen"
"BRAF",0.608500504848789,0.608292632662434,"RFS","all_gen"
"CBFB",0.608500504848789,0.608101755740546,"RFS","all_gen"
"CBFB",0.608500504848789,0.608514896000152,"RFS","all_gen"
"CBFB",0.608500504848789,0.608516906192724,"RFS","all_gen"
"CBFB",0.608500504848789,0.608481910567504,"RFS","all_gen"
"CBL",0.608500504848789,0.609838927611746,"RFS","all_gen"
"CBL",0.608500504848789,0.610076267393749,"RFS","all_gen"
"CBL",0.608500504848789,0.608587125874136,"RFS","all_gen"
"CBL",0.608500504848789,0.608531571461256,"RFS","all_gen"
"CDKN2A",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CDKN2A",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CDKN2A",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CDKN2A",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CEBPA_bi",0.608500504848789,0.608879563207072,"RFS","all_gen"
"CEBPA_bi",0.608500504848789,0.609235093175031,"RFS","all_gen"
"CEBPA_bi",0.608500504848789,0.609437254587036,"RFS","all_gen"
"CEBPA_bi",0.608500504848789,0.60869654431069,"RFS","all_gen"
"CEBPA_mono",0.608500504848789,0.605383975384089,"RFS","all_gen"
"CEBPA_mono",0.608500504848789,0.609277672708588,"RFS","all_gen"
"CEBPA_mono",0.608500504848789,0.608673107292756,"RFS","all_gen"
"CEBPA_mono",0.608500504848789,0.609595602938224,"RFS","all_gen"
"CNTN5",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CNTN5",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CNTN5",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CNTN5",0.608500504848789,0.608500504848789,"RFS","all_gen"
"CREBBP",0.608500504848789,0.608453128264778,"RFS","all_gen"
